GlobalEventID,actor_key,actor_name,month,article_actor_weight,conflict_relevance,event_context,event_modality,matched_actor_role,event_time_relation,any_matched_actor_mentioned,any_physical_violence_mentioned,any_fatalities_mentioned,any_injuries_mentioned,any_weapon_mentioned,physical_violence_occurred,fatalities_present,injuries_present,weapon_use_class,multiple_events_mentioned,main_story_confidence,date
1202577868,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,unclear,no,yes,yes,unclear,no,salw,yes,medium,2024-10-07
1202578052,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,yes,no,no,no,none_used,yes,high,2024-10-07
1202578055,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,no,yes,no,no,no,none_used,yes,medium,2024-10-07
1202578931,209,Hamas,2024-10,1.0,direct,POL,realized,mentioned_only,historical_background,yes,yes,yes,no,yes,no,no,no,none_used,yes,medium,2024-10-07
1202578935,209,Hamas,2024-10,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,yes,no,no,no,none_used,yes,medium,2024-10-07
1202579331,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202580119,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,no,no,salw,yes,medium,2024-10-07
1202580122,209,Hamas,2024-10,1.0,direct,CBT,realized,unclear,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,low,2024-10-07
1202580978,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,low,2024-10-07
1202581052,209,Hamas,2024-10,1.0,direct,CBT,realized,mentioned_only,historical_background,yes,yes,yes,no,yes,no,no,no,none_used,yes,low,2024-10-07
1202581348,209,Hamas,2024-10,1.0,direct,CBT,realized,target,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202581349,209,Hamas,2024-10,1.0,direct,PRO,realized,mentioned_only,current_or_recent,yes,yes,yes,unclear,no,yes,no,unclear,unclear,yes,high,2024-10-07
1202581350,209,Hamas,2024-10,1.0,direct,CIV,realized,perpetrator,historical_background,yes,yes,yes,unclear,yes,yes,yes,unclear,mixed,yes,medium,2024-10-07
1202581698,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202581941,209,Hamas,2024-10,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,no,no,no,no,none_used,yes,high,2024-10-07
1202581943,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,no,heavy,yes,medium,2024-10-07
1202582097,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,unclear,unclear,heavy,yes,medium,2024-10-07
1202582102,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,salw,yes,low,2024-10-07
1202582105,209,Hamas,2024-10,1.0,direct,CBT,realized,target,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202582106,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202582109,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,unclear,mixed,yes,high,2024-10-07
1202582111,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,unclear,yes,yes,yes,unclear,mixed,yes,medium,2024-10-07
1202583150,209,Hamas,2024-10,1.0,direct,CBT,realized,mentioned_only,current_or_recent,no,yes,no,no,yes,yes,no,no,mixed,yes,high,2024-10-07
1202583665,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,no,no,yes,yes,no,no,salw,yes,high,2024-10-07
1202583981,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,unclear,no,no,no,no,none_used,yes,high,2024-10-07
1202584007,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202584142,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,unclear,yes,yes,yes,unclear,mixed,yes,low,2024-10-07
1202584144,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,unclear,no,yes,yes,unclear,no,mixed,yes,high,2024-10-07
1202584958,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,unclear,salw,yes,medium,2024-10-07
1202585471,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,no,no,no,no,no,none_used,yes,high,2024-10-07
1202585472,209,Hamas,2024-10,1.0,direct,CBT,realized,both,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202586375,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,high,2024-10-07
1202586443,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,no,no,yes,yes,no,no,salw,yes,high,2024-10-07
1202586450,209,Hamas,2024-10,1.0,direct,CBT,realized,mentioned_only,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,unclear,mixed,yes,medium,2024-10-07
1202586455,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,no,no,mixed,yes,medium,2024-10-07
1202586574,209,Hamas,2024-10,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,low,2024-10-07
1202587619,209,Hamas,2024-10,1.0,direct,CIV,realized,perpetrator,historical_background,yes,yes,yes,unclear,yes,yes,yes,unclear,mixed,yes,medium,2024-10-07
1202588246,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,heavy,yes,medium,2024-10-07
1202588506,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,heavy,yes,low,2024-10-07
1202588601,209,Hamas,2024-10,1.0,direct,CIV,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202588684,209,Hamas,2024-10,1.0,direct,CBT,realized,mentioned_only,historical_background,yes,yes,yes,unclear,yes,yes,no,no,heavy,yes,low,2024-10-07
1202589301,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,medium,2024-10-07
1202589302,209,Hamas,2024-10,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,unclear,no,no,no,no,none_used,yes,medium,2024-10-07
1202589591,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,no,yes,yes,yes,no,mixed,yes,medium,2024-10-07
1202589592,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,high,2024-10-07
1202590231,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,no,mixed,yes,low,2024-10-07
1202590385,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202590392,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,salw,yes,medium,2024-10-07
1202590397,209,Hamas,2024-10,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,unclear,no,no,no,no,none_used,yes,medium,2024-10-07
1202590400,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,no,no,salw,yes,medium,2024-10-07
1202591775,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,mixed,yes,medium,2024-10-07
1202591776,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,no,no,yes,yes,no,no,heavy,no,high,2024-10-07
1202591777,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,no,no,salw,yes,high,2024-10-07
1202591786,209,Hamas,2024-10,1.0,background_or_context,CIV,realized,mentioned_only,historical_background,yes,yes,yes,yes,no,no,no,no,none_used,yes,medium,2024-10-07
1202592612,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,low,2024-10-07
1202592865,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202592867,209,Hamas,2024-10,1.0,direct,PRO,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,yes,no,no,no,none_used,yes,medium,2024-10-07
1202592868,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,no,yes,yes,yes,no,salw,yes,medium,2024-10-07
1202592871,209,Hamas,2024-10,1.0,direct,CBT,realized,target,current_or_recent,yes,yes,no,unclear,yes,yes,no,unclear,mixed,yes,high,2024-10-07
1202592984,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,yes,yes,no,no,no,none_used,yes,medium,2024-10-07
1202593369,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,salw,yes,medium,2024-10-07
1202593433,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,no,no,no,no,no,none_used,no,medium,2024-10-07
1202593731,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202594020,209,Hamas,2024-10,1.0,direct,CIV,realized,perpetrator,historical_background,yes,yes,yes,unclear,yes,yes,yes,unclear,mixed,yes,medium,2024-10-07
1202594021,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,unclear,mixed,yes,high,2024-10-07
1202594022,209,Hamas,2024-10,1.0,background_or_context,CIV,realized,mentioned_only,historical_background,yes,yes,yes,unclear,no,no,no,no,none_used,no,high,2024-10-07
1202594690,209,Hamas,2024-10,1.0,direct,CBT,realized,both,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202594901,209,Hamas,2024-10,1.0,direct,PRO,realized,perpetrator,historical_background,yes,yes,yes,no,no,no,no,no,none_used,yes,medium,2024-10-07
1202594905,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,yes,yes,no,no,no,none_used,yes,high,2024-10-07
1202594906,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,no,no,salw,yes,medium,2024-10-07
1202595198,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,current_or_recent,yes,no,yes,no,no,no,no,no,none_used,no,medium,2024-10-07
1202595217,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,no,no,no,no,no,none_used,yes,high,2024-10-07
1202595663,209,Hamas,2024-10,1.0,direct,CBT,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,yes,yes,no,yes,salw,yes,medium,2024-10-07
1202595932,209,Hamas,2024-10,1.0,direct,CIV,realized,perpetrator,current_or_recent,yes,yes,yes,no,no,yes,no,no,none_used,yes,medium,2024-10-07
1202596683,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,unclear,mixed,yes,low,2024-10-07
1202596685,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,salw,yes,low,2024-10-07
1202598073,209,Hamas,2024-10,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,unclear,yes,no,no,no,none_used,yes,high,2024-10-07
1202598731,209,Hamas,2024-10,1.0,direct,CBT,realized,both,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202598732,209,Hamas,2024-10,1.0,direct,POL,realized,both,future_or_planned,yes,yes,yes,yes,yes,no,no,no,none_used,yes,high,2024-10-07
1202598733,209,Hamas,2024-10,1.0,direct,CIV,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,no,yes,yes,unclear,unclear,yes,high,2024-10-07
1202599009,209,Hamas,2024-10,1.0,direct,CIV,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,unclear,yes,medium,2024-10-07
1202599120,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,unclear,mixed,yes,medium,2024-10-07
1202600813,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,unclear,yes,yes,yes,unclear,mixed,yes,medium,2024-10-07
1202600819,209,Hamas,2024-10,1.0,direct,PRO,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,medium,2024-10-07
1202601979,209,Hamas,2024-10,1.0,direct,CBT,realized,mentioned_only,current_or_recent,no,yes,yes,yes,yes,yes,yes,yes,mixed,yes,low,2024-10-07
1202601986,209,Hamas,2024-10,1.0,direct,CBT,realized,both,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202601988,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,no,yes,yes,yes,unclear,yes,low,2024-10-07
1202601990,209,Hamas,2024-10,1.0,direct,CRM,realized,perpetrator,current_or_recent,yes,yes,no,no,yes,yes,no,no,salw,unclear,medium,2024-10-07
1202601991,209,Hamas,2024-10,1.0,background_or_context,not_applicable,not_applicable,mentioned_only,historical_background,yes,yes,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,yes,low,2024-10-07
1202602906,209,Hamas,2024-10,1.0,direct,POL,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,no,no,no,none_used,yes,medium,2024-10-07
1202602908,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,no,yes,yes,yes,no,mixed,yes,medium,2024-10-07
1202603312,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,unclear,heavy,yes,high,2024-10-07
1202603324,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202603330,209,Hamas,2024-10,1.0,direct,POL,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,salw,yes,low,2024-10-07
1202603341,209,Hamas,2024-10,1.0,direct,CIV,realized,both,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,salw,yes,medium,2024-10-07
1202604026,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202604463,209,Hamas,2024-10,1.0,background_or_context,PRO,realized,mentioned_only,historical_background,yes,yes,yes,no,no,no,no,no,none_used,no,high,2024-10-07
1202604770,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,unclear,mixed,yes,medium,2024-10-07
1202604879,209,Hamas,2024-10,1.0,direct,CIV,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,unclear,yes,medium,2024-10-07
1202605092,209,Hamas,2024-10,1.0,direct,CIV,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202605094,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,salw,yes,medium,2024-10-07
1202607114,209,Hamas,2024-10,1.0,direct,CBT,realized,target,current_or_recent,yes,yes,yes,no,yes,yes,yes,no,heavy,yes,medium,2024-10-07
1202607115,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,no,yes,no,no,no,none_used,yes,medium,2024-10-07
1202608181,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,unclear,unclear,heavy,yes,high,2024-10-07
1202608526,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,no,yes,yes,yes,no,heavy,yes,medium,2024-10-07
1202608530,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,no,mixed,yes,medium,2024-10-07
1202608531,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,unclear,yes,yes,yes,unclear,salw,yes,medium,2024-10-07
1202608532,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,heavy,yes,medium,2024-10-07
1202609664,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,current_or_recent,yes,no,yes,no,no,no,no,no,none_used,yes,high,2024-10-07
1202609797,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,unclear,yes,no,no,no,unclear,yes,low,2024-10-07
1202609812,209,Hamas,2024-10,1.0,direct,CBT,realized,mentioned_only,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,unclear,mixed,yes,medium,2024-10-07
1202609814,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,no,yes,yes,yes,no,unclear,yes,medium,2024-10-07
1202610627,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,no,yes,no,no,no,none_used,yes,medium,2024-10-07
1202610846,209,Hamas,2024-10,1.0,direct,CIV,realized,perpetrator,current_or_recent,yes,yes,yes,no,unclear,yes,yes,no,unclear,yes,high,2024-10-07
1202610851,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,salw,yes,medium,2024-10-07
1202611967,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,historical_background,yes,yes,yes,yes,yes,no,no,no,none_used,yes,medium,2024-10-07
1202611980,209,Hamas,2024-10,1.0,direct,CIV,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202612338,209,Hamas,2024-10,1.0,direct,POL,realized,perpetrator,historical_background,yes,yes,yes,no,yes,no,no,no,none_used,yes,medium,2024-10-07
1202613099,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,no,yes,salw,yes,medium,2024-10-07
1202613101,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,salw,yes,medium,2024-10-07
1202613105,209,Hamas,2024-10,1.0,unclear,unclear,unclear,unclear,unclear,yes,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,low,2024-10-07
1202613230,209,Hamas,2024-10,1.0,background_or_context,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,unclear,unclear,no,no,no,none_used,yes,high,2024-10-07
1202614617,209,Hamas,2024-10,1.0,direct,POL,realized,mentioned_only,current_or_recent,yes,yes,yes,yes,no,no,no,no,none_used,yes,medium,2024-10-07
1202615405,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,no,no,heavy,yes,medium,2024-10-07
1202615765,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,salw,yes,medium,2024-10-07
1202615766,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,no,no,salw,yes,medium,2024-10-07
1202615771,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,historical_background,yes,yes,yes,yes,yes,yes,yes,unclear,mixed,yes,low,2024-10-07
1202618465,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,no,salw,yes,medium,2024-10-07
1202618472,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,yes,yes,yes,yes,yes,mixed,yes,medium,2024-10-07
1202618473,209,Hamas,2024-10,1.0,direct,CBT,realized,perpetrator,current_or_recent,yes,yes,yes,unclear,yes,yes,yes,unclear,salw,yes,high,2024-10-07
1202618479,209,Hamas,2024-10,1.0,direct,CBT,realized,both,current_or_recent,yes,yes,yes,no,yes,yes,unclear,no,salw,yes,medium,2024-10-07
1202620971,209,Hamas,2024-10,1.0,irrelevant,not_applicable,not_applicable,not_applicable,unclear,no,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,unclear,2024-10-07
1202620976,209,Hamas,2024-10,1.0,direct,POL,realized,mentioned_only,historical_background,yes,yes,yes,no,no,no,no,no,none_used,yes,medium,2024-10-07
1202620977,209,Hamas,2024-10,1.0,background_or_context,PRO,realized,mentioned_only,current_or_recent,yes,yes,yes,no,no,no,no,no,none_used,yes,high,2024-10-07
